Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
26208165,00000288,false,Rx,0,8,DE,53,00,00,00,56,00,00,
26208357,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,13,
26208611,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
26209434,00000320,false,Rx,0,8,00,06,2D,01,00,00,00,00,
26209712,000005D8,false,Rx,0,8,15,04,00,03,01,00,00,00,
26210036,000005D0,false,Rx,0,6,80,47,51,30,24,41,00,00,
26212160,00000480,false,Rx,0,8,ED,20,00,00,19,06,00,D2,
26215369,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,14,
26215628,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
26215875,000005A0,false,Rx,0,8,7F,00,00,20,7B,00,00,30,
26216957,00000050,false,Rx,0,4,00,00,F0,F0,00,00,00,00,
26218122,00000280,false,Rx,0,8,01,70,00,00,70,00,2B,00,
26218373,00000488,false,Rx,0,8,E6,00,00,80,A6,00,00,C0,
26222110,00000588,false,Rx,0,8,E9,1E,80,00,63,00,00,00,
26222436,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,15,
26228179,00000288,false,Rx,0,8,DE,53,00,00,00,56,00,00,
26228368,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
26229386,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,16,
26229640,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
26229887,000005A0,false,Rx,0,8,7F,00,00,CE,88,00,00,30,
26232178,00000480,false,Rx,0,8,ED,20,00,00,19,06,00,D2,
26233057,00000320,false,Rx,0,8,00,06,2D,01,00,00,00,00,
26236415,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,17,
26236969,00000050,false,Rx,0,4,00,00,00,00,00,00,00,00,
26238133,00000280,false,Rx,0,8,01,70,00,00,70,00,2B,00,
26238379,00000488,false,Rx,0,8,F6,00,00,80,A6,00,00,D0,
26242122,00000588,false,Rx,0,8,E9,1E,80,00,63,00,00,00,
26243435,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,18,
26243689,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
26243935,000005A0,false,Rx,0,8,7F,00,00,7C,96,00,00,30,
26248165,00000288,false,Rx,0,8,DE,53,00,00,00,56,00,00,
26248353,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
26250350,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,19,
26252122,00000480,false,Rx,0,8,ED,20,00,00,19,06,00,D2,
26256992,00000050,false,Rx,0,4,00,00,10,10,00,00,00,00,
26257393,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1A,
26257647,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
26257893,00000320,false,Rx,0,8,00,06,2D,01,00,00,00,00,
26258142,00000280,false,Rx,0,8,01,70,00,00,70,00,2B,00,
26258394,00000420,false,Rx,0,8,06,78,79,44,00,00,FF,00,
26258573,00000488,false,Rx,0,8,C6,00,00,80,A6,00,00,E0,
26258819,000005A0,false,Rx,0,8,7F,00,00,2A,A4,00,00,30,
26262099,00000588,false,Rx,0,8,E9,1E,80,00,63,00,00,00,
26264472,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1B,
26268268,00000288,false,Rx,0,8,DE,53,00,00,00,56,00,00,
26268538,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
26271392,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1C,
26271647,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
26271893,000005A0,false,Rx,0,8,7F,00,00,D8,B1,00,00,30,
26272147,00000480,false,Rx,0,8,ED,20,00,00,19,06,00,D2,
26277025,00000050,false,Rx,0,4,00,00,20,20,00,00,00,00,
26278113,00000280,false,Rx,0,8,01,70,00,00,70,00,2B,00,
26278360,00000488,false,Rx,0,8,D6,00,00,80,A6,00,00,F0,
26278614,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1D,
26281970,00000570,false,Rx,0,4,07,00,DE,00,00,00,00,00,
26282225,00000588,false,Rx,0,8,E9,1E,80,00,63,00,00,00,
26283460,00000320,false,Rx,0,8,00,06,2D,01,00,00,00,00,
26286719,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1E,
26286741,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
26286757,000005A0,false,Rx,0,8,7F,00,00,86,BF,00,00,30,
26288116,00000288,false,Rx,0,8,0C,53,00,00,00,56,00,00,
26288370,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
26292108,00000480,false,Rx,0,8,19,20,00,00,19,06,00,26,
26292434,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1F,
26297008,00000050,false,Rx,0,4,00,00,30,30,00,00,00,00,
26298096,00000280,false,Rx,0,8,01,70,00,00,70,00,2B,00,
26298347,00000488,false,Rx,0,8,26,00,00,80,A6,00,00,00,
26299513,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,10,
26299765,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
26300015,000005A0,false,Rx,0,8,7F,00,00,34,CD,00,00,30,
26302087,00000588,false,Rx,0,8,E9,1E,80,00,63,00,00,00,
26306801,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,11,
26308126,00000288,false,Rx,0,8,0C,53,00,00,00,56,00,00,
26308372,00000320,false,Rx,0,8,00,06,2D,01,00,00,00,00,
26308626,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
26308873,000005D8,false,Rx,0,8,15,04,00,03,01,00,00,00,
26309121,000005D0,false,Rx,0,6,80,47,51,30,24,41,00,00,
26309482,00000520,false,Rx,0,8,0C,88,01,1E,80,75,34,04,
26312154,00000480,false,Rx,0,8,19,20,00,00,19,06,00,26,
26313475,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,12,
26313734,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
26313980,000005A0,false,Rx,0,8,7F,00,00,E2,DA,00,00,30,
26317033,00000050,false,Rx,0,4,00,00,40,40,00,00,00,00,
26318133,00000280,false,Rx,0,8,01,70,00,00,70,00,2B,00,
26318379,00000488,false,Rx,0,8,36,00,00,80,A6,00,00,10,
26320536,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,13,
26322078,00000588,false,Rx,0,8,E9,1E,80,00,63,00,00,00,
26329112,00001000,true,Rx,0,8,00,00,02,3F,00,00,9A,11,
26330416,00001001,true,Rx,0,8,00,00,00,00,00,00,00,00,
26327471,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,14,
26327678,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
26327849,000005A0,false,Rx,0,8,7F,00,00,90,E8,00,00,30,
26328100,00000288,false,Rx,0,8,0C,53,00,00,00,56,00,00,
26331803,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
26332138,00000480,false,Rx,0,8,19,20,00,00,19,06,00,26,
26333387,00000320,false,Rx,0,8,00,06,2D,01,00,00,00,00,
26334436,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,15,
26337046,00000050,false,Rx,0,4,00,00,50,50,00,00,00,00,
26338133,00000280,false,Rx,0,8,01,70,00,00,70,00,2B,00,
26338346,00000488,false,Rx,0,8,06,00,00,80,A6,00,00,20,
26341560,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,16,
26341753,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
26342001,000005A0,false,Rx,0,8,7F,00,00,3E,F6,00,00,30,
26342247,00000588,false,Rx,0,8,E9,1E,80,00,63,00,00,00,
26348229,00000288,false,Rx,0,8,0C,53,00,00,00,56,00,00,
26348362,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
26348623,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,17,
26352130,00000480,false,Rx,0,8,19,20,00,00,19,06,00,26,
26355496,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,18,
26355747,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
26355998,000005A0,false,Rx,0,8,7F,00,00,EC,03,00,00,30,
26357154,00000050,false,Rx,0,4,00,00,60,60,00,00,00,00,
26357863,00000320,false,Rx,0,8,00,06,2D,01,00,00,00,00,
26358113,00000280,false,Rx,0,8,01,70,00,00,70,00,2B,00,
26358364,00000488,false,Rx,0,8,16,00,00,80,A6,00,00,30,
26362100,00000588,false,Rx,0,8,E9,1E,80,00,63,00,00,00,
26362584,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,19,
26368159,00000288,false,Rx,0,8,75,53,00,00,00,56,00,00,
26368343,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
26369429,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1A,
26369688,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
26369934,000005A0,false,Rx,0,8,7F,00,00,9A,11,00,00,30,
26372080,00000480,false,Rx,0,8,53,20,00,00,19,06,00,6C,
26376425,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1B,
26377139,00000050,false,Rx,0,4,00,00,70,70,00,00,00,00,
26378076,00000280,false,Rx,0,8,01,70,00,00,70,00,2B,00,
26378327,00000488,false,Rx,0,8,66,00,00,80,A6,00,00,40,
26382139,00000588,false,Rx,0,8,E9,1E,80,00,63,00,00,00,
26382465,00000570,false,Rx,0,4,07,00,DE,00,00,00,00,00,
26383555,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1C,
26383806,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
26384058,00000320,false,Rx,0,8,00,06,2D,01,00,00,00,00,
26384309,000005A0,false,Rx,0,8,7F,00,00,48,1F,00,00,30,
26388166,00000288,false,Rx,0,8,75,53,00,00,00,56,00,00,
26388366,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
26390516,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1D,
26392130,00000480,false,Rx,0,8,53,20,00,00,19,06,00,6C,
26397155,00000050,false,Rx,0,4,00,00,80,80,00,00,00,00,
26397481,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1E,
26397735,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
26397981,000005A0,false,Rx,0,8,7F,00,00,F6,2C,00,00,30,
26398230,00000280,false,Rx,0,8,01,70,00,00,70,00,2B,00,
26398407,00000488,false,Rx,0,8,76,00,00,80,A6,00,00,50,
26402145,00000588,false,Rx,0,8,E9,1E,80,00,63,00,00,00,
26404547,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1F,
26408182,00000288,false,Rx,0,8,75,53,00,00,00,56,00,00,
26408370,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
26408924,00000320,false,Rx,0,8,00,06,2D,01,00,00,00,00,
26409250,000005D8,false,Rx,0,8,15,04,00,03,01,00,00,00,
26409509,000005D0,false,Rx,0,6,80,47,51,30,24,41,00,00,
26411498,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,10,
26411749,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
26412000,000005A0,false,Rx,0,8,7F,00,00,A4,3A,00,00,30,
26412246,00000480,false,Rx,0,8,53,20,00,00,19,06,00,6C,
26417146,00000050,false,Rx,0,4,00,00,90,90,00,00,00,00,
26418100,00000280,false,Rx,0,8,01,70,00,00,70,00,2B,00,
26418351,00000488,false,Rx,0,8,46,00,00,80,A6,00,00,60,
26418605,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,11,
26422110,00000588,false,Rx,0,8,E9,1E,80,00,63,00,00,00,
26425547,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,12,
26427248,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
26427274,000005A0,false,Rx,0,8,7F,00,00,52,48,00,00,30,
26428121,00000288,false,Rx,0,8,75,53,00,00,00,56,00,00,
26428403,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
26432125,00000480,false,Rx,0,8,53,20,00,00,19,06,00,6C,
26432497,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,13,
26433272,00000320,false,Rx,0,8,00,06,2D,01,00,00,00,00,
26437235,00000050,false,Rx,0,4,00,00,A0,A0,00,00,00,00,
26438098,00000280,false,Rx,0,8,01,70,00,00,70,00,2B,00,
26438349,00000488,false,Rx,0,8,56,00,00,80,A6,00,00,70,
26439665,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,14,
26439916,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
26440164,000005A0,false,Rx,0,8,7F,00,00,00,56,00,00,30,
26442087,00000588,false,Rx,0,8,E9,1E,80,00,63,00,00,00,
26447211,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,15,
26448094,00000288,false,Rx,0,8,8F,53,00,00,00,56,00,00,
26448340,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
26452080,00000480,false,Rx,0,8,A4,20,00,00,19,06,00,9B,
26453551,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,16,
26453797,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
26454046,000005A0,false,Rx,0,8,7F,00,00,AE,63,00,00,30,
26457250,00000050,false,Rx,0,4,00,00,B0,B0,00,00,00,00,
26457954,00000320,false,Rx,0,8,00,06,2D,01,00,00,00,00,
26458208,00000280,false,Rx,0,8,01,70,00,00,70,00,2B,00,
26458454,00000420,false,Rx,0,8,04,78,79,43,00,00,FF,00,
26458708,00000488,false,Rx,0,8,A6,00,00,80,A6,00,00,80,
26460630,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,17,
26462095,00000588,false,Rx,0,8,E9,1E,80,00,63,00,00,00,
26467590,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,18,
26467780,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
26467981,000005A0,false,Rx,0,8,7F,00,00,5C,71,00,00,30,
26468298,00000288,false,Rx,0,8,8F,53,00,00,00,56,00,00,
26468438,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
26472100,00000480,false,Rx,0,8,A4,20,00,00,19,06,00,9B,
26474554,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,19,
26477538,00000050,false,Rx,0,4,00,00,C0,C0,00,00,00,00,
26478093,00000280,false,Rx,0,8,01,70,00,00,70,00,2B,00,
26478345,00000488,false,Rx,0,8,B6,00,00,80,A6,00,00,90,
26481630,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1A,
26481882,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
26482133,000005A0,false,Rx,0,8,7F,00,00,0A,7F,00,00,30,
26482309,00000588,false,Rx,0,8,E9,1E,80,00,63,00,00,00,
26482480,00000570,false,Rx,0,4,07,00,DE,00,00,00,00,00,
26483992,00000320,false,Rx,0,8,00,06,2D,01,00,00,00,00,
26488183,00000288,false,Rx,0,8,8F,53,00,00,00,56,00,00,
26488369,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
26488624,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1B,
26492130,00000480,false,Rx,0,8,A4,20,00,00,19,06,00,9B,
26495570,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1C,
26495821,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
26496071,000005A0,false,Rx,0,8,7F,00,00,B8,8C,00,00,30,
26497231,00000050,false,Rx,0,4,00,00,D0,D0,00,00,00,00,
26498093,00000280,false,Rx,0,8,01,70,00,00,70,00,2B,00,
26498344,00000488,false,Rx,0,8,86,00,00,80,A6,00,00,A0,
26502080,00000588,false,Rx,0,8,E9,1F,80,00,63,00,00,00,
26502640,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1D,
26508221,00000288,false,Rx,0,8,8F,53,00,00,00,56,00,00,
26508417,00000320,false,Rx,0,8,00,06,2D,01,00,00,00,00,
26508615,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
26508861,000005D8,false,Rx,0,8,15,04,00,03,01,00,00,00,
26509110,000005D0,false,Rx,0,6,80,47,51,30,24,41,00,00,
26509436,00000520,false,Rx,0,8,15,C0,01,1E,80,75,34,04,
26509690,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1E,
26509936,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
26510185,000005A0,false,Rx,0,8,7F,00,00,66,9A,00,00,30,
26512108,00000480,false,Rx,0,8,A4,20,00,00,19,06,00,9B,
26516598,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1F,
26517267,00000050,false,Rx,0,4,00,00,E0,E0,00,00,00,00,
26518130,00000280,false,Rx,0,8,01,70,00,00,70,00,2B,00,
26518306,00000488,false,Rx,0,8,96,00,00,80,A6,00,00,B0,
26522115,00000588,false,Rx,0,8,E9,1F,80,00,63,00,00,00,
26523596,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,10,
26523916,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
26524088,000005A0,false,Rx,0,8,7F,00,00,14,A8,00,00,30,
26528139,00000288,false,Rx,0,8,DE,53,00,00,00,56,00,00,
26528322,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
26530546,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,11,
26532085,00000480,false,Rx,0,8,ED,20,00,00,19,06,00,D2,
26533099,00000320,false,Rx,0,8,00,06,2D,01,00,00,00,00,
26537288,00000050,false,Rx,0,4,00,00,F0,F0,00,00,00,00,
26537546,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,12,
26537792,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
26538041,000005A0,false,Rx,0,8,7F,00,00,C2,B5,00,00,30,
26538292,00000280,false,Rx,0,8,01,70,00,00,70,00,2B,00,
26538545,00000488,false,Rx,0,8,E6,00,00,80,A6,00,00,C0,
26542125,00000588,false,Rx,0,8,E9,1F,80,00,63,00,00,00,
26544655,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,13,
26548169,00000288,false,Rx,0,8,DE,53,00,00,00,56,00,00,
26548372,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
26551522,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,14,
26551773,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
26552022,000005A0,false,Rx,0,8,7F,00,00,70,C3,00,00,30,
26552274,00000480,false,Rx,0,8,ED,20,00,00,19,06,00,D2,
26557294,00000050,false,Rx,0,4,00,00,00,00,00,00,00,00,
26557853,00000320,false,Rx,0,8,00,06,2D,01,00,00,00,00,
26558105,00000280,false,Rx,0,8,01,70,00,00,70,00,2B,00,
26558355,00000488,false,Rx,0,8,F6,00,00,80,A6,00,00,D0,
26558609,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,15,
26562115,00000588,false,Rx,0,8,E9,1F,80,00,63,00,00,00,
26565631,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,16,
26567427,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
26567449,000005A0,false,Rx,0,8,7F,00,00,1E,D1,00,00,30,
26568108,00000288,false,Rx,0,8,DE,53,00,00,00,56,00,00,
26568354,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
26572092,00000480,false,Rx,0,8,ED,20,00,00,19,06,00,D2,
26572578,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,17,
26577288,00000050,false,Rx,0,4,00,00,10,10,00,00,00,00,
26578075,00000280,false,Rx,0,8,01,70,00,00,70,00,2B,00,
26578321,00000488,false,Rx,0,8,C6,00,00,80,A6,00,00,E0,
26579711,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,18,
26579963,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
26580213,000005A0,false,Rx,0,8,7F,00,00,CC,DE,00,00,30,
26581982,00000570,false,Rx,0,4,07,00,DE,00,00,00,00,00,
26582229,00000588,false,Rx,0,8,E9,1F,80,00,63,00,00,00,
26583388,00000320,false,Rx,0,8,00,06,2D,01,00,00,00,00,
26587484,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,19,
26588179,00000288,false,Rx,0,8,DE,53,00,00,00,56,00,00,
26588372,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
26592107,00000480,false,Rx,0,8,ED,20,00,00,19,06,00,D2,
26593581,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1A,
26593832,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
26594080,000005A0,false,Rx,0,8,7F,00,00,7A,EC,00,00,30,
26597364,00000050,false,Rx,0,4,00,00,20,20,00,00,00,00,
26598078,00000280,false,Rx,0,8,01,70,00,00,70,00,2B,00,
26598330,00000488,false,Rx,0,8,D6,00,00,80,A6,00,00,F0,
26600705,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1B,
26602096,00000588,false,Rx,0,8,E9,1F,80,00,63,00,00,00,
26607638,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1C,
26607841,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
26608015,000005A0,false,Rx,0,8,7F,00,00,28,FA,00,00,30,
26608273,00000288,false,Rx,0,8,0C,53,00,00,00,56,00,00,
26608525,00000320,false,Rx,0,8,00,06,2D,01,00,00,00,00,
26608771,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
26609020,000005D8,false,Rx,0,8,15,04,00,03,01,00,00,00,
26609346,000005D0,false,Rx,0,6,80,47,51,30,24,41,00,00,
26612098,00000480,false,Rx,0,8,19,20,00,00,19,06,00,26,
26614627,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1D,
26617377,00000050,false,Rx,0,4,00,00,30,30,00,00,00,00,
26618088,00000280,false,Rx,0,8,01,70,00,00,70,00,2B,00,
26618340,00000488,false,Rx,0,8,26,00,00,80,A6,00,00,00,
26621741,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1E,
26621940,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
26622202,00000588,false,Rx,0,8,E9,1F,80,00,63,00,00,00,
26622411,000005A0,false,Rx,0,8,7F,00,00,D6,07,00,00,30,
26628179,00000288,false,Rx,0,8,0C,53,00,00,00,56,00,00,
26628367,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
26628620,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1F,
26632170,00000480,false,Rx,0,8,19,20,00,00,19,06,00,26,
26633510,00000320,false,Rx,0,8,00,06,2D,01,00,00,00,00,
26635660,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,10,
26635907,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
26636160,000005A0,false,Rx,0,8,7F,00,00,84,15,00,00,30,
26637323,00000050,false,Rx,0,4,00,00,40,40,00,00,00,00,
26638111,00000280,false,Rx,0,8,01,70,00,00,70,00,2B,00,
26638358,00000488,false,Rx,0,8,36,00,00,80,A6,00,00,10,
26642098,00000588,false,Rx,0,8,E9,1F,80,00,63,00,00,00,
26642728,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,11,
26648185,00000288,false,Rx,0,8,0C,53,00,00,00,56,00,00,
26648369,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
26649611,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,12,
26649862,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
26650114,000005A0,false,Rx,0,8,7F,00,00,32,23,00,00,30,
26652113,00000480,false,Rx,0,8,19,20,00,00,19,06,00,26,
26656644,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,13,
26657350,00000050,false,Rx,0,4,00,00,50,50,00,00,00,00,
26657684,00000320,false,Rx,0,8,00,06,2D,01,00,00,00,00,
26658008,00000420,false,Rx,0,8,04,78,79,43,00,00,FF,00,
26658255,00000280,false,Rx,0,8,01,70,00,00,70,00,2B,00,
26658513,00000488,false,Rx,0,8,06,00,00,80,A6,00,00,20,
26662095,00000588,false,Rx,0,8,E9,1F,80,00,63,00,00,00,
26663715,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,14,
26663966,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
26664217,000005A0,false,Rx,0,8,7F,00,00,E0,30,00,00,30,
26668265,00000288,false,Rx,0,8,0C,53,00,00,00,56,00,00,
26668547,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
26670662,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,15,
26672131,00000480,false,Rx,0,8,19,20,00,00,19,06,00,26,
26677384,00000050,false,Rx,0,4,00,00,60,60,00,00,00,00,
26677643,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,16,
26677889,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
26678139,00000280,false,Rx,0,8,01,70,00,00,70,00,2B,00,
26678390,00000488,false,Rx,0,8,16,00,00,80,A6,00,00,30,
26678644,000005A0,false,Rx,0,8,7F,00,00,8E,3E,00,00,30,
26681920,00000570,false,Rx,0,4,07,00,DE,00,00,00,00,00,
26682175,00000588,false,Rx,0,8,E9,1F,80,00,63,00,00,00,
26683496,00000320,false,Rx,0,8,00,06,2D,01,00,00,00,00,
26684733,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,17,
26688150,00000288,false,Rx,0,8,75,53,00,00,00,56,00,00,
26688337,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
26691632,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,18,
26691879,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
26692127,00000480,false,Rx,0,8,53,20,00,00,19,06,00,6C,
26692379,000005A0,false,Rx,0,8,7F,00,00,3C,4C,00,00,30,
26697407,00000050,false,Rx,0,4,00,00,70,70,00,00,00,00,
26698115,00000280,false,Rx,0,8,01,70,00,00,70,00,2B,00,
26698291,00000488,false,Rx,0,8,66,00,00,80,A6,00,00,40,
26698695,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,19,
26702130,00000588,false,Rx,0,8,E9,1F,80,00,63,00,00,00,
26705723,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1A,
26705969,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
26707655,000005A0,false,Rx,0,8,7F,00,00,EA,59,00,00,30,
26708096,00000288,false,Rx,0,8,75,53,00,00,00,56,00,00,
26708341,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
26709358,00000320,false,Rx,0,8,00,06,2D,01,00,00,00,00,
26709691,000005D8,false,Rx,0,8,15,04,00,03,01,00,00,00,
26709937,000005D0,false,Rx,0,6,80,47,51,30,24,41,00,00,
26710263,00000520,false,Rx,0,8,02,04,01,1E,80,75,34,04,
26712159,00000480,false,Rx,0,8,53,20,00,00,19,06,00,6C,
26712710,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1B,
26717438,00000050,false,Rx,0,4,00,00,80,80,00,00,00,00,
26718100,00000280,false,Rx,0,8,01,70,00,00,70,00,2B,00,
26718347,00000488,false,Rx,0,8,76,00,00,80,A6,00,00,50,
26719744,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1C,
26719990,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
26720243,000005A0,false,Rx,0,8,7F,00,00,98,67,00,00,30,
26722119,00000588,false,Rx,0,8,E9,1F,80,00,63,00,00,00,
26727831,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1D,
26728137,00000288,false,Rx,0,8,75,53,00,00,00,56,00,00,
26728309,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
