Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
973442492,000001A0,false,Rx,0,8,0,40,4E,9,FE,FE,0,1C
973449428,000001A0,false,Rx,0,8,0,40,42,9,FE,FE,0,1D
973456541,000001A0,false,Rx,0,8,0,40,38,9,FE,FE,0,1E
973463380,000001A0,false,Rx,0,8,0,40,38,9,FE,FE,0,1F
973470470,000001A0,false,Rx,0,8,0,40,3E,9,FE,FE,0,10
973477448,000001A0,false,Rx,0,8,0,40,46,9,FE,FE,0,11
973485210,000001A0,false,Rx,0,8,0,40,3C,9,FE,FE,0,12
973491488,000001A0,false,Rx,0,8,0,40,34,9,FE,FE,0,13
973498502,000001A0,false,Rx,0,8,0,40,3A,9,FE,FE,0,14
973505391,000001A0,false,Rx,0,8,0,40,34,9,FE,FE,0,15
973512456,000001A0,false,Rx,0,8,0,40,2A,9,FE,FE,0,16
973519502,000001A0,false,Rx,0,8,0,40,36,9,FE,FE,0,17
973526488,000001A0,false,Rx,0,8,0,40,2E,9,FE,FE,0,18
973533507,000001A0,false,Rx,0,8,0,40,32,9,FE,FE,0,19
973540527,000001A0,false,Rx,0,8,0,40,38,9,FE,FE,0,1A
973547537,000001A0,false,Rx,0,8,0,40,28,9,FE,FE,0,1B
973554443,000001A0,false,Rx,0,8,0,40,28,9,FE,FE,0,1C
973561551,000001A0,false,Rx,0,8,0,40,2E,9,FE,FE,0,1D
973568564,000001A0,false,Rx,0,8,0,40,30,9,FE,FE,0,1E
973575482,000001A0,false,Rx,0,8,0,40,24,9,FE,FE,0,1F
973582501,000001A0,false,Rx,0,8,0,40,20,9,FE,FE,0,10
973589491,000001A0,false,Rx,0,8,0,40,28,9,FE,FE,0,11
973596517,000001A0,false,Rx,0,8,0,40,24,9,FE,FE,0,12
973603443,000001A0,false,Rx,0,8,0,40,22,9,FE,FE,0,13
973610556,000001A0,false,Rx,0,8,0,40,18,9,FE,FE,0,14
973617576,000001A0,false,Rx,0,8,0,40,10,9,FE,FE,0,15
973625519,000001A0,false,Rx,0,8,0,40,1C,9,FE,FE,0,16
973631570,000001A0,false,Rx,0,8,0,40,18,9,FE,FE,0,17
973638539,000001A0,false,Rx,0,8,0,40,18,9,FE,FE,0,18
973645650,000001A0,false,Rx,0,8,0,40,0E,9,FE,FE,0,19
973652473,000001A0,false,Rx,0,8,0,40,8,9,FE,FE,0,1A
973659518,000001A0,false,Rx,0,8,0,40,10,9,FE,FE,0,1B
973666634,000001A0,false,Rx,0,8,0,40,22,9,FE,FE,0,1C
973673484,000001A0,false,Rx,0,8,0,40,1A,9,FE,FE,0,1D
973680563,000001A0,false,Rx,0,8,0,40,0A,9,FE,FE,0,1E
973687523,000001A0,false,Rx,0,8,0,40,2,9,FE,FE,0,1F
973694501,000001A0,false,Rx,0,8,0,40,FA,8,FE,FE,0,10
973701636,000001A0,false,Rx,0,8,0,40,0A,9,FE,FE,0,11
973708618,000001A0,false,Rx,0,8,0,40,0E,9,FE,FE,0,12
973715608,000001A0,false,Rx,0,8,0,40,4,9,FE,FE,0,13
973722551,000001A0,false,Rx,0,8,0,40,8,9,FE,FE,0,14
973729604,000001A0,false,Rx,0,8,0,40,0,9,FE,FE,0,15
973736624,000001A0,false,Rx,0,8,0,40,F4,8,FE,FE,0,16
973743558,000001A0,false,Rx,0,8,0,40,F8,8,FE,FE,0,17
973750626,000001A0,false,Rx,0,8,0,40,0,9,FE,FE,0,18
973757650,000001A0,false,Rx,0,8,0,40,FE,8,FE,FE,0,19
973765875,000001A0,false,Rx,0,8,0,40,0,9,FE,FE,0,1A
973771681,000001A0,false,Rx,0,8,0,40,FA,8,FE,FE,0,1B
973778654,000001A0,false,Rx,0,8,0,40,F0,8,FE,FE,0,1C
973785930,000001A0,false,Rx,0,8,0,40,F0,8,FE,FE,0,1D
973792558,000001A0,false,Rx,0,8,0,40,F4,8,FE,FE,0,1E
973799650,000001A0,false,Rx,0,8,0,40,EA,8,FE,FE,0,1F
973806640,000001A0,false,Rx,0,8,0,40,EA,8,FE,FE,0,10
973813563,000001A0,false,Rx,0,8,0,40,F0,8,FE,FE,0,11
973820692,000001A0,false,Rx,0,8,0,40,F4,8,FE,FE,0,12
973827700,000001A0,false,Rx,0,8,0,40,F6,8,FE,FE,0,13
973834573,000001A0,false,Rx,0,8,0,40,E4,8,FE,FE,0,14
973841640,000001A0,false,Rx,0,8,0,40,DE,8,FE,FE,0,15
973848688,000001A0,false,Rx,0,8,0,40,E6,8,FE,FE,0,16
973855692,000001A0,false,Rx,0,8,0,40,E8,8,FE,FE,0,17
973862601,000001A0,false,Rx,0,8,0,40,E4,8,FE,FE,0,18
973869652,000001A0,false,Rx,0,8,0,40,E2,8,FE,FE,0,19
973876721,000001A0,false,Rx,0,8,0,40,E8,8,FE,FE,0,1A
973883614,000001A0,false,Rx,0,8,0,40,DA,8,FE,FE,0,1B
973890680,000001A0,false,Rx,0,8,0,40,D4,8,FE,FE,0,1C
973897744,000001A0,false,Rx,0,8,0,40,DA,8,FE,FE,0,1D
973906136,000001A0,false,Rx,0,8,0,40,DC,8,FE,FE,0,1E
973911704,000001A0,false,Rx,0,8,0,40,D8,8,FE,FE,0,1F
973918744,000001A0,false,Rx,0,8,0,40,DC,8,FE,FE,0,10
973926339,000001A0,false,Rx,0,8,0,40,DC,8,FE,FE,0,11
973932662,000001A0,false,Rx,0,8,0,40,D2,8,FE,FE,0,12
973939719,000001A0,false,Rx,0,8,0,40,D8,8,FE,FE,0,13
973946751,000001A0,false,Rx,0,8,0,40,DC,8,FE,FE,0,14
973953638,000001A0,false,Rx,0,8,0,40,CA,8,FE,FE,0,15
973960781,000001A0,false,Rx,0,8,0,40,CE,8,FE,FE,0,16
973967716,000001A0,false,Rx,0,8,0,40,D4,8,FE,FE,0,17
973974686,000001A0,false,Rx,0,8,0,40,CE,8,FE,FE,0,18
973981724,000001A0,false,Rx,0,8,0,40,C2,8,FE,FE,0,19
973988733,000001A0,false,Rx,0,8,0,40,C6,8,FE,FE,0,1A
973995798,000001A0,false,Rx,0,8,0,40,C8,8,FE,FE,0,1B
974002664,000001A0,false,Rx,0,8,0,40,C6,8,FE,FE,0,1C
974009746,000001A0,false,Rx,0,8,0,40,C0,8,FE,FE,0,1D
974016794,000001A0,false,Rx,0,8,0,40,C2,8,FE,FE,0,1E
974023736,000001A0,false,Rx,0,8,0,40,C0,8,FE,FE,0,1F
974030765,000001A0,false,Rx,0,8,0,40,B6,8,FE,FE,0,10
974037787,000001A0,false,Rx,0,8,0,40,B6,8,FE,FE,0,11
974044725,000001A0,false,Rx,0,8,0,40,B4,8,FE,FE,0,12
974051770,000001A0,false,Rx,0,8,0,40,B8,8,FE,FE,0,13
974058821,000001A0,false,Rx,0,8,0,40,B6,8,FE,FE,0,14
974066619,000001A0,false,Rx,0,8,0,40,A8,8,FE,FE,0,15
974072752,000001A0,false,Rx,0,8,0,40,B4,8,FE,FE,0,16
974079804,000001A0,false,Rx,0,8,0,40,BE,8,FE,FE,0,17
974086761,000001A0,false,Rx,0,8,0,40,B6,8,FE,FE,0,18
974093712,000001A0,false,Rx,0,8,0,40,B0,8,FE,FE,0,19
974100843,000001A0,false,Rx,0,8,0,40,AA,8,FE,FE,0,1A
974107865,000001A0,false,Rx,0,8,0,40,A2,8,FE,FE,0,1B
974114773,000001A0,false,Rx,0,8,0,40,A4,8,FE,FE,0,1C
974121811,000001A0,false,Rx,0,8,0,40,AE,8,FE,FE,0,1D
974128789,000001A0,false,Rx,0,8,0,40,A4,8,FE,FE,0,1E
974135836,000001A0,false,Rx,0,8,0,40,9C,8,FE,FE,0,1F
974142698,000001A0,false,Rx,0,8,0,40,A8,8,FE,FE,0,10
974149835,000001A0,false,Rx,0,8,0,40,A8,8,FE,FE,0,11
974156809,000001A0,false,Rx,0,8,0,40,9C,8,FE,FE,0,12
974163725,000001A0,false,Rx,0,8,0,40,9E,8,FE,FE,0,13
974170865,000001A0,false,Rx,0,8,0,40,A2,8,FE,FE,0,14
974177872,000001A0,false,Rx,0,8,0,40,98,8,FE,FE,0,15
974184738,000001A0,false,Rx,0,8,0,40,9E,8,FE,FE,0,16
974191897,000001A0,false,Rx,0,8,0,40,A0,8,FE,FE,0,17
974198916,000001A0,false,Rx,0,8,0,40,98,8,FE,FE,0,18
974206866,000001A0,false,Rx,0,8,0,40,9A,8,FE,FE,0,19
974212791,000001A0,false,Rx,0,8,0,40,9A,8,FE,FE,0,1A
974219923,000001A0,false,Rx,0,8,0,40,A0,8,FE,FE,0,1B
974226967,000001A0,false,Rx,0,8,0,40,9C,8,FE,FE,0,1C
974233832,000001A0,false,Rx,0,8,0,40,92,8,FE,FE,0,1D
974240909,000001A0,false,Rx,0,8,0,40,98,8,FE,FE,0,1E
974247937,000001A0,false,Rx,0,8,0,40,96,8,FE,FE,0,1F
974255047,000001A0,false,Rx,0,8,0,40,98,8,FE,FE,0,10
974261906,000001A0,false,Rx,0,8,0,40,88,8,FE,FE,0,11
974269112,000001A0,false,Rx,0,8,0,40,80,8,FE,FE,0,12
974275991,000001A0,false,Rx,0,8,0,40,8E,8,FE,FE,0,13
974282861,000001A0,false,Rx,0,8,0,40,90,8,FE,FE,0,14
974289925,000001A0,false,Rx,0,8,0,40,8E,8,FE,FE,0,15
974296939,000001A0,false,Rx,0,8,0,40,8E,8,FE,FE,0,16
974303847,000001A0,false,Rx,0,8,0,40,84,8,FE,FE,0,17
974310939,000001A0,false,Rx,0,8,0,40,82,8,FE,FE,0,18
974317952,000001A0,false,Rx,0,8,0,40,76,8,FE,FE,0,19
974325245,000001A0,false,Rx,0,8,0,40,80,8,FE,FE,0,1A
974331947,000001A0,false,Rx,0,8,0,40,90,8,FE,FE,0,1B
974339100,000001A0,false,Rx,0,8,0,40,8A,8,FE,FE,0,1C
974347184,000001A0,false,Rx,0,8,0,40,80,8,FE,FE,0,1D
974352921,000001A0,false,Rx,0,8,0,40,78,8,FE,FE,0,1E
974360002,000001A0,false,Rx,0,8,0,40,72,8,FE,FE,0,1F
974367237,000001A0,false,Rx,0,8,0,40,82,8,FE,FE,0,10
974373908,000001A0,false,Rx,0,8,0,40,84,8,FE,FE,0,11
974380987,000001A0,false,Rx,0,8,0,40,76,8,FE,FE,0,12
974387956,000001A0,false,Rx,0,8,0,40,72,8,FE,FE,0,13
974395048,000001A0,false,Rx,0,8,0,40,6A,8,FE,FE,0,14
974402010,000001A0,false,Rx,0,8,0,40,64,8,FE,FE,0,15
974409105,000001A0,false,Rx,0,8,0,40,68,8,FE,FE,0,16
974416052,000001A0,false,Rx,0,8,0,40,70,8,FE,FE,0,17
974422948,000001A0,false,Rx,0,8,0,40,74,8,FE,FE,0,18
974429991,000001A0,false,Rx,0,8,0,40,74,8,FE,FE,0,19
974437036,000001A0,false,Rx,0,8,0,40,6E,8,FE,FE,0,1A
974443947,000001A0,false,Rx,0,8,0,40,70,8,FE,FE,0,1B
974451038,000001A0,false,Rx,0,8,0,40,68,8,FE,FE,0,1C
974458047,000001A0,false,Rx,0,8,0,40,66,8,FE,FE,0,1D
974465088,000001A0,false,Rx,0,8,0,40,6C,8,FE,FE,0,1E
974472004,000001A0,false,Rx,0,8,0,40,60,8,FE,FE,0,1F
974479041,000001A0,false,Rx,0,8,0,40,62,8,FE,FE,0,10
974487334,000001A0,false,Rx,0,8,0,40,64,8,FE,FE,0,11
974493000,000001A0,false,Rx,0,8,0,40,66,8,FE,FE,0,12
974500093,000001A0,false,Rx,0,8,0,40,6E,8,FE,FE,0,13
974507449,000001A0,false,Rx,0,8,0,40,5E,8,FE,FE,0,14
974514016,000001A0,false,Rx,0,8,0,40,58,8,FE,FE,0,15
974521059,000001A0,false,Rx,0,8,0,40,5C,8,FE,FE,0,16
974528078,000001A0,false,Rx,0,8,0,40,5A,8,FE,FE,0,17
974535061,000001A0,false,Rx,0,8,0,40,52,8,FE,FE,0,18
974542069,000001A0,false,Rx,0,8,0,40,52,8,FE,FE,0,19
974549071,000001A0,false,Rx,0,8,0,40,5C,8,FE,FE,0,1A
974556119,000001A0,false,Rx,0,8,0,40,5C,8,FE,FE,0,1B
974562986,000001A0,false,Rx,0,8,0,40,5A,8,FE,FE,0,1C
974570079,000001A0,false,Rx,0,8,0,40,54,8,FE,FE,0,1D
974577101,000001A0,false,Rx,0,8,0,40,54,8,FE,FE,0,1E
974584016,000001A0,false,Rx,0,8,0,40,54,8,FE,FE,0,1F
974591128,000001A0,false,Rx,0,8,0,40,52,8,FE,FE,0,10
974598134,000001A0,false,Rx,0,8,0,40,52,8,FE,FE,0,11
974605024,000001A0,false,Rx,0,8,0,40,54,8,FE,FE,0,12
974612158,000001A0,false,Rx,0,8,0,40,48,8,FE,FE,0,13
974619160,000001A0,false,Rx,0,8,0,40,4C,8,FE,FE,0,14
974627700,000001A0,false,Rx,0,8,0,40,54,8,FE,FE,0,15
974633050,000001A0,false,Rx,0,8,0,40,48,8,FE,FE,0,16
974640192,000001A0,false,Rx,0,8,0,40,4A,8,FE,FE,0,17
974647669,000001A0,false,Rx,0,8,0,40,4E,8,FE,FE,0,18
974654121,000001A0,false,Rx,0,8,0,40,48,8,FE,FE,0,19
974661260,000001A0,false,Rx,0,8,0,40,46,8,FE,FE,0,1A
974668186,000001A0,false,Rx,0,8,0,40,3A,8,FE,FE,0,1B
974675295,000001A0,false,Rx,0,8,0,40,40,8,FE,FE,0,1C
974682164,000001A0,false,Rx,0,8,0,40,44,8,FE,FE,0,1D
974689126,000001A0,false,Rx,0,8,0,40,38,8,FE,FE,0,1E
974696266,000001A0,false,Rx,0,8,0,40,3A,8,FE,FE,0,1F
974703102,000001A0,false,Rx,0,8,0,40,38,8,FE,FE,0,10
974710191,000001A0,false,Rx,0,8,0,40,38,8,FE,FE,0,11
974717190,000001A0,false,Rx,0,8,0,40,3E,8,FE,FE,0,12
974724109,000001A0,false,Rx,0,8,0,40,34,8,FE,FE,0,13
974731179,000001A0,false,Rx,0,8,0,40,2E,8,FE,FE,0,14
974738197,000001A0,false,Rx,0,8,0,40,36,8,FE,FE,0,15
974745267,000001A0,false,Rx,0,8,0,40,36,8,FE,FE,0,16
974752198,000001A0,false,Rx,0,8,0,40,2A,8,FE,FE,0,17
974759194,000001A0,false,Rx,0,8,0,40,20,8,FE,FE,0,18
974766146,000001A0,false,Rx,0,8,0,40,26,8,FE,FE,0,19
974773165,000001A0,false,Rx,0,8,0,40,36,8,FE,FE,0,1A
974780207,000001A0,false,Rx,0,8,0,40,30,8,FE,FE,0,1B
974787995,000001A0,false,Rx,0,8,0,40,26,8,FE,FE,0,1C
974794123,000001A0,false,Rx,0,8,0,40,22,8,FE,FE,0,1D
974801246,000001A0,false,Rx,0,8,0,40,22,8,FE,FE,0,1E
974808275,000001A0,false,Rx,0,8,0,40,20,8,FE,FE,0,1F
974815264,000001A0,false,Rx,0,8,0,40,20,8,FE,FE,0,10
974822290,000001A0,false,Rx,0,8,0,40,26,8,FE,FE,0,11
974829236,000001A0,false,Rx,0,8,0,40,1E,8,FE,FE,0,12
974836294,000001A0,false,Rx,0,8,0,40,16,8,FE,FE,0,13
974843206,000001A0,false,Rx,0,8,0,40,1E,8,FE,FE,0,14
974850298,000001A0,false,Rx,0,8,0,40,26,8,FE,FE,0,15
974857252,000001A0,false,Rx,0,8,0,40,14,8,FE,FE,0,16
974864235,000001A0,false,Rx,0,8,0,40,16,8,FE,FE,0,17
974871253,000001A0,false,Rx,0,8,0,40,1E,8,FE,FE,0,18
974878259,000001A0,false,Rx,0,8,0,40,12,8,FE,FE,0,19
974885320,000001A0,false,Rx,0,8,0,40,1E,8,FE,FE,0,1A
974892306,000001A0,false,Rx,0,8,0,40,1E,8,FE,FE,0,1B
974899357,000001A0,false,Rx,0,8,0,40,16,8,FE,FE,0,1C
974906246,000001A0,false,Rx,0,8,0,40,10,8,FE,FE,0,1D
974913232,000001A0,false,Rx,0,8,0,40,10,8,FE,FE,0,1E
974920345,000001A0,false,Rx,0,8,0,40,0C,8,FE,FE,0,1F
974928216,000001A0,false,Rx,0,8,0,40,12,8,FE,FE,0,10
974934270,000001A0,false,Rx,0,8,0,40,0C,8,FE,FE,0,11
974941357,000001A0,false,Rx,0,8,0,40,0C,8,FE,FE,0,12
974948326,000001A0,false,Rx,0,8,0,40,0E,8,FE,FE,0,13
974955243,000001A0,false,Rx,0,8,0,40,0E,8,FE,FE,0,14
974962306,000001A0,false,Rx,0,8,0,40,14,8,FE,FE,0,15
974969301,000001A0,false,Rx,0,8,0,40,2,8,FE,FE,0,16
974976415,000001A0,false,Rx,0,8,0,40,F4,7,FE,FE,0,17
974983272,000001A0,false,Rx,0,8,0,40,F8,7,FE,FE,0,18
974990313,000001A0,false,Rx,0,8,0,40,4,8,FE,FE,0,19
974997402,000001A0,false,Rx,0,8,0,40,8,8,FE,FE,0,1A
975004243,000001A0,false,Rx,0,8,0,40,0C,8,FE,FE,0,1B
975011384,000001A0,false,Rx,0,8,0,40,6,8,FE,FE,0,1C
975018343,000001A0,false,Rx,0,8,0,40,FE,7,FE,FE,0,1D
975025287,000001A0,false,Rx,0,8,0,40,FC,7,FE,FE,0,1E
975032364,000001A0,false,Rx,0,8,0,40,FC,7,FE,FE,0,1F
975039376,000001A0,false,Rx,0,8,0,40,4,8,FE,FE,0,10
975046362,000001A0,false,Rx,0,8,0,40,FC,7,FE,FE,0,11
975053362,000001A0,false,Rx,0,8,0,40,EE,7,FE,FE,0,12
975060427,000001A0,false,Rx,0,8,0,40,F4,7,FE,FE,0,13
975068364,000001A0,false,Rx,0,8,0,40,F2,7,FE,FE,0,14
975074356,000001A0,false,Rx,0,8,0,40,E8,7,FE,FE,0,15
975081419,000001A0,false,Rx,0,8,0,40,F6,7,FE,FE,0,16
975088461,000001A0,false,Rx,0,8,0,40,F8,7,FE,FE,0,17
975095305,000001A0,false,Rx,0,8,0,40,F6,7,FE,FE,0,18
975102394,000001A0,false,Rx,0,8,0,40,F6,7,FE,FE,0,19
975109337,000001A0,false,Rx,0,8,0,40,EA,7,FE,FE,0,1A
975116432,000001A0,false,Rx,0,8,0,40,E8,7,FE,FE,0,1B
975123368,000001A0,false,Rx,0,8,0,40,E8,7,FE,FE,0,1C
975130484,000001A0,false,Rx,0,8,0,40,E8,7,FE,FE,0,1D
975137488,000001A0,false,Rx,0,8,0,40,E8,7,FE,FE,0,1E
975144317,000001A0,false,Rx,0,8,0,40,EA,7,FE,FE,0,1F
975151484,000001A0,false,Rx,0,8,0,40,E4,7,FE,FE,0,10
975158422,000001A0,false,Rx,0,8,0,40,E6,7,FE,FE,0,11
975165326,000001A0,false,Rx,0,8,0,40,E8,7,FE,FE,0,12
975172452,000001A0,false,Rx,0,8,0,40,DC,7,FE,FE,0,13
975179455,000001A0,false,Rx,0,8,0,40,E0,7,FE,FE,0,14
975186421,000001A0,false,Rx,0,8,0,40,E2,7,FE,FE,0,15
975193476,000001A0,false,Rx,0,8,0,40,DC,7,FE,FE,0,16
975200506,000001A0,false,Rx,0,8,0,40,D2,7,FE,FE,0,17
975208607,000001A0,false,Rx,0,8,0,40,D0,7,FE,FE,0,18
975214451,000001A0,false,Rx,0,8,0,40,CC,7,FE,FE,0,19
975221483,000001A0,false,Rx,0,8,0,40,C8,7,FE,FE,0,1A
975228672,000001A0,false,Rx,0,8,0,40,D0,7,FE,FE,0,1B
975235544,000001A0,false,Rx,0,8,0,40,C8,7,FE,FE,0,1C
975242374,000001A0,false,Rx,0,8,0,40,C6,7,FE,FE,0,1D
975249682,000001A0,false,Rx,0,8,0,40,C4,7,FE,FE,0,1E
975256474,000001A0,false,Rx,0,8,0,40,CE,7,FE,FE,0,1F
975263425,000001A0,false,Rx,0,8,0,40,CA,7,FE,FE,0,10
975270521,000001A0,false,Rx,0,8,0,40,C0,7,FE,FE,0,11
975277553,000001A0,false,Rx,0,8,0,40,BE,7,FE,FE,0,12
975284387,000001A0,false,Rx,0,8,0,40,BA,7,FE,FE,0,13
975291653,000001A0,false,Rx,0,8,0,40,AC,7,FE,FE,0,14
975298558,000001A0,false,Rx,0,8,0,40,AC,7,FE,FE,0,15
975305471,000001A0,false,Rx,0,8,0,40,A8,7,FE,FE,0,16
975312530,000001A0,false,Rx,0,8,0,40,AC,7,FE,FE,0,17
975319604,000001A0,false,Rx,0,8,0,40,AE,7,FE,FE,0,18
975326506,000001A0,false,Rx,0,8,0,40,AC,7,FE,FE,0,19
975333474,000001A0,false,Rx,0,8,0,40,AA,7,FE,FE,0,1A
975340519,000001A0,false,Rx,0,8,0,40,B0,7,FE,FE,0,1B
975348880,000001A0,false,Rx,0,8,0,40,A2,7,FE,FE,0,1C
975354509,000001A0,false,Rx,0,8,0,40,A2,7,FE,FE,0,1D
975361573,000001A0,false,Rx,0,8,0,40,A2,7,FE,FE,0,1E
975368899,000001A0,false,Rx,0,8,0,40,A0,7,FE,FE,0,1F
975375593,000001A0,false,Rx,0,8,0,40,8C,7,FE,FE,0,10
975382476,000001A0,false,Rx,0,8,0,40,8C,7,FE,FE,0,11
975389631,000001A0,false,Rx,0,8,0,40,8E,7,FE,FE,0,12
975396639,000001A0,false,Rx,0,8,0,40,8A,7,FE,FE,0,13
975403517,000001A0,false,Rx,0,8,0,40,88,7,FE,FE,0,14
975410614,000001A0,false,Rx,0,8,0,40,84,7,FE,FE,0,15
975417595,000001A0,false,Rx,0,8,0,40,7A,7,FE,FE,0,16
975424536,000001A0,false,Rx,0,8,0,40,7A,7,FE,FE,0,17
975431590,000001A0,false,Rx,0,8,0,40,78,7,FE,FE,0,18
975438576,000001A0,false,Rx,0,8,0,40,72,7,FE,FE,0,19
975445517,000001A0,false,Rx,0,8,0,40,6C,7,FE,FE,0,1A
975452597,000001A0,false,Rx,0,8,0,40,6C,7,FE,FE,0,1B
975459597,000001A0,false,Rx,0,8,0,40,6A,7,FE,FE,0,1C
975466560,000001A0,false,Rx,0,8,0,40,6A,7,FE,FE,0,1D
975473642,000001A0,false,Rx,0,8,0,40,60,7,FE,FE,0,1E
975480621,000001A0,false,Rx,0,8,0,40,5E,7,FE,FE,0,1F
975489221,000001A0,false,Rx,0,8,0,40,60,7,FE,FE,0,10
975494559,000001A0,false,Rx,0,8,0,40,60,7,FE,FE,0,11
975501647,000001A0,false,Rx,0,8,0,40,64,7,FE,FE,0,12
975509204,000001A0,false,Rx,0,8,0,40,5E,7,FE,FE,0,13
975515661,000001A0,false,Rx,0,8,0,40,4E,7,FE,FE,0,14
975522579,000001A0,false,Rx,0,8,0,40,52,7,FE,FE,0,15
975529694,000001A0,false,Rx,0,8,0,40,52,7,FE,FE,0,16
975536639,000001A0,false,Rx,0,8,0,40,50,7,FE,FE,0,17
975543585,000001A0,false,Rx,0,8,0,40,46,7,FE,FE,0,18
975550722,000001A0,false,Rx,0,8,0,40,44,7,FE,FE,0,19
975557662,000001A0,false,Rx,0,8,0,40,42,7,FE,FE,0,1A
975564572,000001A0,false,Rx,0,8,0,40,40,7,FE,FE,0,1B
975571696,000001A0,false,Rx,0,8,0,40,40,7,FE,FE,0,1C
975578775,000001A0,false,Rx,0,8,0,40,40,7,FE,FE,0,1D
975585645,000001A0,false,Rx,0,8,0,40,42,7,FE,FE,0,1E
975592673,000001A0,false,Rx,0,8,0,40,38,7,FE,FE,0,1F
975599763,000001A0,false,Rx,0,8,0,40,2E,7,FE,FE,0,10
975606665,000001A0,false,Rx,0,8,0,40,2C,7,FE,FE,0,11
975613637,000001A0,false,Rx,0,8,0,40,32,7,FE,FE,0,12
975620842,000001A0,false,Rx,0,8,0,40,2C,7,FE,FE,0,13
975627752,000001A0,false,Rx,0,8,0,40,22,7,FE,FE,0,14
975634685,000001A0,false,Rx,0,8,0,40,22,7,FE,FE,0,15
975641707,000001A0,false,Rx,0,8,0,40,22,7,FE,FE,0,16
975649423,000001A0,false,Rx,0,8,0,40,24,7,FE,FE,0,17
975655762,000001A0,false,Rx,0,8,0,40,1C,7,FE,FE,0,18
975662604,000001A0,false,Rx,0,8,0,40,20,7,FE,FE,0,19
975669706,000001A0,false,Rx,0,8,0,40,22,7,FE,FE,0,1A
975676745,000001A0,false,Rx,0,8,0,40,22,7,FE,FE,0,1B
975683650,000001A0,false,Rx,0,8,0,40,14,7,FE,FE,0,1C
975690769,000001A0,false,Rx,0,8,0,40,8,7,FE,FE,0,1D
975697787,000001A0,false,Rx,0,8,0,40,0A,7,FE,FE,0,1E
975704622,000001A0,false,Rx,0,8,0,40,0C,7,FE,FE,0,1F
975711791,000001A0,false,Rx,0,8,0,40,8,7,FE,FE,0,10
975718765,000001A0,false,Rx,0,8,0,40,2,7,FE,FE,0,11
975725694,000001A0,false,Rx,0,8,0,40,0,7,FE,FE,0,12
975732698,000001A0,false,Rx,0,8,0,40,0,7,FE,FE,0,13
975739775,000001A0,false,Rx,0,8,0,40,4,7,FE,FE,0,14
975746696,000001A0,false,Rx,0,8,0,40,FC,6,FE,FE,0,15
975753764,000001A0,false,Rx,0,8,0,40,F6,6,FE,FE,0,16
975760770,000001A0,false,Rx,0,8,0,40,F4,6,FE,FE,0,17
975767775,000001A0,false,Rx,0,8,0,40,F4,6,FE,FE,0,18
975774784,000001A0,false,Rx,0,8,0,40,F2,6,FE,FE,0,19
975781798,000001A0,false,Rx,0,8,0,40,F4,6,FE,FE,0,1A
975789646,000001A0,false,Rx,0,8,0,40,F4,6,FE,FE,0,1B
975795794,000001A0,false,Rx,0,8,0,40,EE,6,FE,FE,0,1C
975802734,000001A0,false,Rx,0,8,0,40,F0,6,FE,FE,0,1D
975809835,000001A0,false,Rx,0,8,0,40,EC,6,FE,FE,0,1E
975816787,000001A0,false,Rx,0,8,0,40,E8,6,FE,FE,0,1F
975823798,000001A0,false,Rx,0,8,0,40,E6,6,FE,FE,0,10
975830814,000001A0,false,Rx,0,8,0,40,E4,6,FE,FE,0,11
975837861,000001A0,false,Rx,0,8,0,40,E8,6,FE,FE,0,12
975844772,000001A0,false,Rx,0,8,0,40,F6,6,FE,FE,0,13
975851871,000001A0,false,Rx,0,8,0,40,F0,6,FE,FE,0,14
975858991,000001A0,false,Rx,0,8,0,40,F0,6,FE,FE,0,15
975865813,000001A0,false,Rx,0,8,0,40,DE,6,FE,FE,0,16
975872859,000001A0,false,Rx,0,8,0,40,D6,6,FE,FE,0,17
975879815,000001A0,false,Rx,0,8,0,40,D8,6,FE,FE,0,18
975886788,000001A0,false,Rx,0,8,0,40,DC,6,FE,FE,0,19
975893878,000001A0,false,Rx,0,8,0,40,E4,6,FE,FE,0,1A
975900913,000001A0,false,Rx,0,8,0,40,E4,6,FE,FE,0,1B
975907838,000001A0,false,Rx,0,8,0,40,E0,6,FE,FE,0,1C
975915026,000001A0,false,Rx,0,8,0,40,E4,6,FE,FE,0,1D
975921916,000001A0,false,Rx,0,8,0,40,E0,6,FE,FE,0,1E
975929859,000001A0,false,Rx,0,8,0,40,D4,6,FE,FE,0,1F
975935932,000001A0,false,Rx,0,8,0,40,CC,6,FE,FE,0,10
975942770,000001A0,false,Rx,0,8,0,40,C8,6,FE,FE,0,11
975949876,000001A0,false,Rx,0,8,0,40,C6,6,FE,FE,0,12
975956898,000001A0,false,Rx,0,8,0,40,CE,6,FE,FE,0,13
975963770,000001A0,false,Rx,0,8,0,40,C6,6,FE,FE,0,14
975970956,000001A0,false,Rx,0,8,0,40,B4,6,FE,FE,0,15
975977952,000001A0,false,Rx,0,8,0,40,B4,6,FE,FE,0,16
975985038,000001A0,false,Rx,0,8,0,40,B2,6,FE,FE,0,17
975991893,000001A0,false,Rx,0,8,0,40,BA,6,FE,FE,0,18
975998986,000001A0,false,Rx,0,8,0,40,BE,6,FE,FE,0,19
976005879,000001A0,false,Rx,0,8,0,40,BE,6,FE,FE,0,1A
