Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
36479977,00000288,false,Rx,0,8,8F,57,D0,00,00,56,BE,00,
36480159,00000380,false,Rx,0,8,00,56,43,0F,10,00,00,00,
36480638,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,16,
36480884,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
36481132,000005A0,false,Rx,0,8,7F,00,00,EE,6F,00,00,30,
36483962,00000480,false,Rx,0,8,A4,20,F8,4E,19,06,00,2D,
36487630,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,17,
36489927,00000280,false,Rx,0,8,00,2C,3C,2F,2C,43,3A,2C,
36490183,00000488,false,Rx,0,8,B6,2C,2C,80,A6,00,00,90,
36492785,00000050,false,Rx,0,4,00,00,B0,B0,00,00,00,00,
36493909,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
36494105,00000588,false,Rx,0,8,E9,4F,80,8F,8A,00,00,00,
36494739,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,18,
36494985,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
36495235,000005A0,false,Rx,0,8,7F,00,00,9C,7D,00,00,30,
36499957,00000288,false,Rx,0,8,8F,57,D0,00,00,56,BE,00,
36500212,00000380,false,Rx,0,8,00,56,43,0E,10,00,00,00,
36501608,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,19,
36503981,00000480,false,Rx,0,8,A4,20,08,4F,19,06,00,DC,
36508633,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1A,
36508884,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
36509133,000005A0,false,Rx,0,8,7F,00,00,4A,8B,00,00,30,
36509917,00000280,false,Rx,0,8,00,2C,E8,2E,2C,43,3A,2C,
36510165,00000488,false,Rx,0,8,86,2C,2C,80,A6,00,00,A0,
36512734,00000050,false,Rx,0,4,00,00,C0,C0,00,00,00,00,
36514059,00000588,false,Rx,0,8,E9,4F,80,95,8A,00,00,00,
36515752,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1B,
36518275,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
36519970,00000288,false,Rx,0,8,8F,57,D0,00,00,56,BD,00,
36520147,00000380,false,Rx,0,8,00,56,43,0E,10,00,00,00,
36522672,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1C,
36522923,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
36523173,000005A0,false,Rx,0,8,7F,00,00,F8,98,00,00,30,
36524035,00000480,false,Rx,0,8,A4,20,18,4F,19,06,00,CC,
36529670,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1D,
36529921,00000280,false,Rx,0,8,00,2C,B4,2E,2C,43,3A,2C,
36530171,00000488,false,Rx,0,8,96,2C,2C,80,A6,00,00,B0,
36532814,00000050,false,Rx,0,4,00,00,D0,D0,00,00,00,00,
36534003,00000588,false,Rx,0,8,E9,4F,80,8D,89,00,00,00,
36536783,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1E,
36536992,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
36537240,000005A0,false,Rx,0,8,7F,00,00,A6,A6,00,00,30,
36539920,00000288,false,Rx,0,8,8F,57,D0,00,00,56,BD,00,
36540175,00000380,false,Rx,0,8,00,56,43,0D,10,00,00,00,
36543008,00000570,false,Rx,0,4,87,06,FE,00,00,00,00,00,
36543641,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1F,
36543961,00000480,false,Rx,0,8,ED,20,29,4F,19,06,00,B4,
36544520,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
36549971,00000280,false,Rx,0,8,00,2D,78,2E,2D,43,3A,2D,
36550189,00000488,false,Rx,0,8,E6,2D,2D,80,A6,00,00,C0,
36552314,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,10,
36552338,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
36552353,000005A0,false,Rx,0,8,7F,00,00,54,B4,00,00,30,
36552713,00000050,false,Rx,0,4,00,00,E0,E0,00,00,00,00,
36553951,00000588,false,Rx,0,8,E9,4F,80,8F,89,00,00,00,
36557692,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,11,
36559913,00000288,false,Rx,0,8,DE,57,D0,00,00,56,BC,00,
36560168,00000380,false,Rx,0,8,00,56,43,0D,10,00,00,00,
36563905,00000480,false,Rx,0,8,ED,20,39,4F,19,06,00,A4,
36564693,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,12,
36564939,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
36565195,000005A0,false,Rx,0,8,7F,00,00,02,C2,00,00,30,
36568782,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
36569113,000005D8,false,Rx,0,8,15,04,00,03,01,00,00,00,
36569434,000005D0,false,Rx,0,6,80,47,51,30,24,41,00,00,
36569914,00000280,false,Rx,0,8,00,2D,44,2E,2D,43,3A,2D,
36570166,00000488,false,Rx,0,8,F6,2D,2D,80,A6,00,00,D0,
36572354,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,13,
36572735,00000050,false,Rx,0,4,00,00,F0,F0,00,00,00,00,
36573976,00000588,false,Rx,0,8,E9,50,80,8D,89,00,00,00,
36578658,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,14,
36578909,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
36579160,000005A0,false,Rx,0,8,7F,00,00,B0,CF,00,00,30,
36580060,00000288,false,Rx,0,8,DE,57,D0,00,00,56,BC,00,
36580162,00000380,false,Rx,0,8,00,56,43,0C,10,00,00,00,
36583972,00000480,false,Rx,0,8,ED,20,4A,4F,19,06,00,D7,
36585670,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,15,
36590090,00000280,false,Rx,0,8,00,2D,14,2E,2D,44,3A,2D,
36590266,00000488,false,Rx,0,8,C6,2D,2D,80,A6,00,00,E0,
36592815,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,16,
36592924,00000050,false,Rx,0,4,00,00,00,00,00,00,00,00,
36593180,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
36593432,000005A0,false,Rx,0,8,7F,00,00,5E,DD,00,00,30,
36593911,00000588,false,Rx,0,8,E9,50,80,8C,88,00,00,00,
36594617,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
36599718,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,17,
36599969,00000288,false,Rx,0,8,DE,57,D0,00,00,56,BB,00,
36600219,00000380,false,Rx,0,8,00,56,43,0B,10,00,00,00,
36603957,00000480,false,Rx,0,8,ED,20,5B,4F,19,06,00,C6,
36606715,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,18,
36606966,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
36607217,000005A0,false,Rx,0,8,7F,00,00,0C,EB,00,00,30,
36609897,00000280,false,Rx,0,8,00,2D,E8,2D,2D,43,39,2E,
36610151,00000488,false,Rx,0,8,D5,2E,2D,80,A6,00,00,F0,
36612835,00000050,false,Rx,0,4,00,00,10,10,00,00,00,00,
36613796,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,19,
36614044,00000588,false,Rx,0,8,E9,50,80,8B,88,00,00,00,
36618234,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
36618563,00000420,false,Rx,0,8,04,78,79,45,00,00,FF,00,
36619951,00000288,false,Rx,0,8,0C,57,D0,00,00,56,BA,00,
36620206,00000380,false,Rx,0,8,00,56,43,0B,10,00,00,00,
36620684,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1A,
36621007,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
36621185,000005A0,false,Rx,0,8,7F,00,00,BA,F8,00,00,30,
36623937,00000480,false,Rx,0,8,19,20,6B,4F,19,06,00,02,
36627681,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1B,
36629990,00000280,false,Rx,0,8,00,2D,C0,2D,2D,43,39,2E,
36630197,00000488,false,Rx,0,8,25,2E,2D,80,A6,00,00,00,
36632846,00000050,false,Rx,0,4,00,00,20,20,00,00,00,00,
36633945,00000588,false,Rx,0,8,E9,50,80,8A,87,00,00,00,
36634843,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1C,
36635027,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
36635279,000005A0,false,Rx,0,8,7F,00,00,68,06,00,00,30,
36639932,00000288,false,Rx,0,8,0C,57,D0,00,00,56,B9,00,
36640205,00000380,false,Rx,0,8,00,56,43,0B,10,00,00,00,
36641745,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1D,
36642226,00000570,false,Rx,0,4,87,06,FE,00,00,00,00,00,
36643620,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
36643946,00000480,false,Rx,0,8,19,20,7C,4F,19,06,00,15,
36648745,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1E,
36649000,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
36649247,000005A0,false,Rx,0,8,7F,00,00,16,14,00,00,30,
36649955,00000280,false,Rx,0,8,00,2E,98,2D,2E,43,39,2E,
36650131,00000488,false,Rx,0,8,36,2E,2E,80,A6,00,00,10,
36652901,00000050,false,Rx,0,4,00,00,30,30,00,00,00,00,
36653936,00000588,false,Rx,0,8,E9,50,80,8A,87,00,00,00,
36655815,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1F,
36659933,00000288,false,Rx,0,8,0C,57,D0,00,00,56,B9,00,
36660188,00000380,false,Rx,0,8,00,56,43,0B,10,00,00,00,
36662721,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,10,
36662972,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
36663223,000005A0,false,Rx,0,8,7F,00,00,C4,21,00,00,30,
36663932,00000480,false,Rx,0,8,19,20,8D,4F,19,06,00,E4,
36668730,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
36669058,000005D8,false,Rx,0,8,15,04,00,03,01,00,00,00,
36669384,000005D0,false,Rx,0,6,80,47,51,30,24,41,00,00,
36669713,00000520,false,Rx,0,8,15,C0,01,42,00,75,34,04,
36669959,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,11,
36670133,00000280,false,Rx,0,8,00,2E,70,2D,2E,44,39,2E,
36670384,00000488,false,Rx,0,8,06,2E,2E,80,A6,00,00,20,
36673196,00000050,false,Rx,0,4,00,00,40,40,00,00,00,00,
36673903,00000588,false,Rx,0,8,E9,4F,80,8A,87,00,00,00,
36676885,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,12,
36677133,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
36677385,000005A0,false,Rx,0,8,7F,00,00,72,2F,00,00,30,
36679917,00000288,false,Rx,0,8,0C,57,D0,00,00,56,B9,00,
36680174,00000380,false,Rx,0,8,00,56,44,0B,10,00,00,00,
36683763,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,13,
36683934,00000480,false,Rx,0,8,19,20,9E,4F,19,06,00,F7,
36689947,00000280,false,Rx,0,8,00,2E,48,2D,2E,44,39,2E,
36690121,00000488,false,Rx,0,8,16,2E,2E,80,A6,00,00,30,
36690831,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,14,
36692711,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
36692738,000005A0,false,Rx,0,8,7F,00,00,20,3D,00,00,30,
36692928,00000050,false,Rx,0,4,00,00,50,50,00,00,00,00,
36693743,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
36693922,00000588,false,Rx,0,8,E9,4F,80,8A,87,00,00,00,
36697778,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,15,
36699954,00000288,false,Rx,0,8,0C,57,D0,00,00,56,B9,00,
36700207,00000380,false,Rx,0,8,00,56,44,0A,10,00,00,00,
36703948,00000480,false,Rx,0,8,53,20,AF,4F,19,06,00,8C,
36704810,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,16,
36705064,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
36705241,000005A0,false,Rx,0,8,7F,00,00,CE,4A,00,00,30,
36709887,00000280,false,Rx,0,8,00,2E,30,2D,2E,44,39,2F,
36710142,00000488,false,Rx,0,8,67,2F,2E,80,A6,00,00,40,
36712575,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,17,
36712837,00000050,false,Rx,0,4,00,00,60,60,00,00,00,00,
36713973,00000588,false,Rx,0,8,E9,4F,80,86,87,00,00,00,
36718385,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
36718729,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,18,
36718974,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
36719232,000005A0,false,Rx,0,8,7F,00,00,7C,58,00,00,30,
36719935,00000288,false,Rx,0,8,75,57,D0,00,00,56,B9,00,
36720190,00000380,false,Rx,0,8,00,56,44,0A,10,00,00,00,
36723958,00000480,false,Rx,0,8,53,20,C0,4F,19,06,00,E3,
36725805,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,19,
36729920,00000280,false,Rx,0,8,00,2E,10,2D,2E,44,39,2F,
36730175,00000488,false,Rx,0,8,77,2F,2E,80,A6,00,00,50,
36732894,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1A,
36733005,00000050,false,Rx,0,4,00,00,70,70,00,00,00,00,
36733273,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
36733592,000005A0,false,Rx,0,8,7F,00,00,2A,66,00,00,30,
36733949,00000588,false,Rx,0,8,E9,4F,80,88,86,00,00,00,
36739803,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1B,
36740082,00000288,false,Rx,0,8,75,57,D0,00,00,56,B9,00,
36740279,00000380,false,Rx,0,8,00,56,44,0A,10,00,00,00,
36743059,00000570,false,Rx,0,4,87,06,FE,00,00,00,00,00,
36743939,00000480,false,Rx,0,8,53,20,D1,4F,19,06,00,F2,
36744511,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
36746810,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1C,
36747056,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
36747309,000005A0,false,Rx,0,8,7F,00,00,D8,73,00,00,30,
36749913,00000280,false,Rx,0,8,00,2F,F0,2C,2F,44,39,2F,
36750168,00000488,false,Rx,0,8,46,2F,2F,80,A6,00,00,60,
36753068,00000050,false,Rx,0,4,00,00,80,80,00,00,00,00,
36753864,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1D,
36754115,00000588,false,Rx,0,8,E9,4F,80,88,86,00,00,00,
36759897,00000288,false,Rx,0,8,75,57,D0,00,00,56,B9,00,
36760151,00000380,false,Rx,0,8,00,56,44,09,10,00,00,00,
36760779,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1E,
36761030,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
36761281,000005A0,false,Rx,0,8,7F,00,00,86,81,00,00,30,
36763958,00000480,false,Rx,0,8,53,20,E2,4F,19,06,00,C1,
36767772,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1F,
36768934,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
36769262,000005D8,false,Rx,0,8,15,04,00,03,01,00,00,00,
36769516,000005D0,false,Rx,0,6,80,47,51,30,24,41,00,00,
36769911,00000280,false,Rx,0,8,00,2F,CC,2C,2F,44,39,2F,
36770163,00000488,false,Rx,0,8,56,2F,2F,80,A6,00,00,70,
36772957,00000050,false,Rx,0,4,00,00,90,90,00,00,00,00,
36774000,00000588,false,Rx,0,8,E9,4F,80,89,86,00,00,00,
36774895,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,10,
36775144,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
36775395,000005A0,false,Rx,0,8,7F,00,00,34,8F,00,00,30,
36779962,00000288,false,Rx,0,8,75,57,D0,00,00,56,B9,00,
36780143,00000380,false,Rx,0,8,00,56,44,09,10,00,00,00,
36781763,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,11,
36783911,00000480,false,Rx,0,8,A4,20,F3,4F,19,06,00,27,
36788782,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,12,
36789038,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
36789290,000005A0,false,Rx,0,8,7F,00,00,E2,9C,00,00,30,
36789918,00000280,false,Rx,0,8,00,2F,B0,2C,2F,45,39,2F,
36790168,00000488,false,Rx,0,8,A6,2F,2F,80,A6,00,00,80,
36793042,00000050,false,Rx,0,4,00,00,A0,A0,00,00,00,00,
36793908,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
36794144,00000588,false,Rx,0,8,E9,4F,80,87,86,00,00,00,
36795941,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,13,
36799930,00000288,false,Rx,0,8,8F,57,D0,00,00,56,B8,00,
36800185,00000380,false,Rx,0,8,00,56,45,09,10,00,00,00,
36802787,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,14,
36803036,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
36803289,000005A0,false,Rx,0,8,7F,00,00,90,AA,00,00,30,
36803918,00000480,false,Rx,0,8,A4,20,04,50,19,06,00,CF,
36809783,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,15,
36810032,00000280,false,Rx,0,8,00,2F,90,2C,2F,45,39,30,
36810285,00000488,false,Rx,0,8,A9,30,2F,80,A6,00,00,90,
36813068,00000050,false,Rx,0,4,00,00,B0,B0,00,00,00,00,
36813939,00000588,false,Rx,0,8,E9,4F,80,88,86,00,00,00,
36816919,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,16,
36817173,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
36817419,000005A0,false,Rx,0,8,7F,00,00,3E,B8,00,00,30,
36818352,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
36818611,00000420,false,Rx,0,8,04,78,79,45,00,00,FF,00,
36819920,00000288,false,Rx,0,8,8F,57,D0,00,00,56,B8,00,
36820175,00000380,false,Rx,0,8,00,56,45,09,10,00,00,00,
36823835,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,17,
36824088,00000480,false,Rx,0,8,A4,20,15,50,19,06,00,DE,
36829948,00000280,false,Rx,0,8,00,30,80,2C,30,45,39,30,
36830124,00000488,false,Rx,0,8,86,30,30,80,A6,00,00,A0,
36830903,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,18,
36831153,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
36832924,000005A0,false,Rx,0,8,7F,00,00,EC,C5,00,00,30,
36833325,00000050,false,Rx,0,4,00,00,C0,C0,00,00,00,00,
36834008,00000588,false,Rx,0,8,E9,4F,80,84,86,00,00,00,
36837814,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,19,
36839887,00000288,false,Rx,0,8,8F,57,D0,00,00,56,B8,00,
36840143,00000380,false,Rx,0,8,00,56,45,08,10,00,00,00,
36842378,00000570,false,Rx,0,4,87,06,FE,00,00,00,00,00,
36843780,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
36843972,00000480,false,Rx,0,8,A4,20,26,50,19,06,00,ED,
36844882,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1A,
36845141,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
36845393,000005A0,false,Rx,0,8,7F,00,00,9A,D3,00,00,30,
36849887,00000280,false,Rx,0,8,00,30,74,2C,30,45,38,30,
36850143,00000488,false,Rx,0,8,96,30,30,80,A6,00,00,B0,
36852886,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1B,
36853005,00000050,false,Rx,0,4,00,00,D0,D0,00,00,00,00,
36853976,00000588,false,Rx,0,8,E9,4F,80,83,86,00,00,00,
36858855,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1C,
36859104,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
36859356,000005A0,false,Rx,0,8,7F,00,00,48,E1,00,00,30,
36859909,00000288,false,Rx,0,8,DE,57,D0,00,00,56,B8,00,
36860164,00000380,false,Rx,0,8,00,56,45,08,10,00,00,00,
36863906,00000480,false,Rx,0,8,ED,20,37,50,19,06,00,B5,
36865902,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1D,
36868662,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
36868983,000005D8,false,Rx,0,8,15,04,00,03,01,00,00,00,
36869315,000005D0,false,Rx,0,6,80,47,51,30,24,41,00,00,
36869643,00000520,false,Rx,0,8,02,04,01,42,00,75,34,04,
36869889,00000280,false,Rx,0,8,00,30,50,2C,30,45,38,30,
36870139,00000488,false,Rx,0,8,E6,30,30,80,A6,00,00,C0,
36873022,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1E,
36873138,00000050,false,Rx,0,4,00,00,E0,E0,00,00,00,00,
36873424,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
36873619,000005A0,false,Rx,0,8,7F,00,00,F6,EE,00,00,30,
36873966,00000588,false,Rx,0,8,E9,4F,80,89,86,00,00,00,
36879838,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1F,
36880094,00000288,false,Rx,0,8,DE,57,D0,00,00,56,B8,00,
36880345,00000380,false,Rx,0,8,00,56,45,08,10,00,00,00,
36883930,00000480,false,Rx,0,8,ED,20,48,50,19,06,00,CA,
36886914,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,10,
36887169,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
36887345,000005A0,false,Rx,0,8,7F,00,00,A4,FC,00,00,30,
36889946,00000280,false,Rx,0,8,00,30,48,2C,30,45,38,30,
36890127,00000488,false,Rx,0,8,F6,30,30,80,A6,00,00,D0,
36899272,00001000,true,Rx,0,8,00,00,03,0F,00,01,5E,6D,
36900778,00001001,true,Rx,0,8,00,00,00,00,00,00,00,00,
36893140,00000050,false,Rx,0,4,00,00,F0,F0,00,00,00,00,
36893939,00000588,false,Rx,0,8,E9,4F,80,82,86,00,00,00,
36894191,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,11,
36894444,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
36902808,00000288,false,Rx,0,8,DE,57,D0,00,00,56,B9,00,
36902835,00000380,false,Rx,0,8,00,57,45,08,10,00,00,00,
36902852,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,12,
36902868,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
36902885,000005A0,false,Rx,0,8,7F,00,00,52,0A,00,00,30,
36903967,00000480,false,Rx,0,8,ED,20,59,50,19,06,00,DB,
36907858,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,13,
36909930,00000280,false,Rx,0,8,00,30,24,2C,30,45,38,30,
36910185,00000488,false,Rx,0,8,C6,30,30,80,A6,00,00,E0,
36913137,00000050,false,Rx,0,4,00,00,00,00,00,00,00,00,
36914024,00000588,false,Rx,0,8,E9,4F,80,89,86,00,00,00,
36915001,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,14,
36915209,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
36915456,000005A0,false,Rx,0,8,7F,00,00,00,18,00,00,30,
36918357,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
36919902,00000288,false,Rx,0,8,DE,57,D0,00,00,56,B8,00,
36920155,00000380,false,Rx,0,8,00,57,45,08,10,00,00,00,
36921926,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,15,
36923981,00000480,false,Rx,0,8,ED,20,6A,50,19,06,00,E8,
36928885,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,16,
36929092,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
36929343,000005A0,false,Rx,0,8,7F,00,00,AE,25,00,00,30,
36930053,00000280,false,Rx,0,8,00,30,1C,2C,30,45,38,30,
36930229,00000488,false,Rx,0,8,D6,30,30,80,A6,00,00,F0,
36933172,00000050,false,Rx,0,4,00,00,10,10,00,00,00,00,
36933907,00000588,false,Rx,0,8,E9,4F,80,82,86,00,00,00,
36935985,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,17,
36939949,00000288,false,Rx,0,8,0C,57,D0,00,00,56,B8,00,
36940202,00000380,false,Rx,0,8,00,57,45,07,10,00,00,00,
36942347,00000570,false,Rx,0,4,87,06,FE,00,00,00,00,00,
36942900,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,18,
36943156,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
36943402,000005A0,false,Rx,0,8,7F,00,00,5C,33,00,00,30,
36943805,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
36944051,00000480,false,Rx,0,8,19,20,7B,50,19,06,00,0D,
36949923,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,19,
36950105,00000280,false,Rx,0,8,00,30,00,2C,30,45,38,30,
36950357,00000488,false,Rx,0,8,26,30,30,80,A6,00,00,00,
36953198,00000050,false,Rx,0,4,00,00,20,20,00,00,00,00,
36953912,00000588,false,Rx,0,8,E9,4F,80,87,86,00,00,00,
36957057,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1A,
36957312,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
36957517,000005A0,false,Rx,0,8,7F,00,00,0A,41,00,00,30,
36959902,00000288,false,Rx,0,8,0C,57,D0,00,00,56,B8,00,
36960156,00000380,false,Rx,0,8,00,57,45,07,10,00,00,00,
36963890,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1B,
36964144,00000480,false,Rx,0,8,19,20,8C,50,19,06,00,FA,
36968793,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
36969047,000005D8,false,Rx,0,8,15,04,00,03,01,00,00,00,
36969373,000005D0,false,Rx,0,6,80,47,51,30,24,41,00,00,
36969927,00000280,false,Rx,0,8,00,30,FC,2B,30,45,38,30,
36970177,00000488,false,Rx,0,8,36,30,30,80,A6,00,00,10,
36971040,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1C,
36971291,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
36971545,000005A0,false,Rx,0,8,7F,00,00,B8,4E,00,00,30,
36973287,00000050,false,Rx,0,4,00,00,30,30,00,00,00,00,
36973949,00000588,false,Rx,0,8,E9,4F,80,81,86,00,00,00,
36977917,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1D,
36979917,00000288,false,Rx,0,8,0C,57,D0,00,00,56,B9,00,
36980174,00000380,false,Rx,0,8,00,57,45,07,10,00,00,00,
36983913,00000480,false,Rx,0,8,19,20,9D,50,19,06,00,EB,
36984925,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1E,
36985180,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
36985426,000005A0,false,Rx,0,8,7F,00,00,66,5C,00,00,30,
36989922,00000280,false,Rx,0,8,00,30,DC,2B,30,45,38,30,
36990178,00000488,false,Rx,0,8,06,30,30,80,A6,00,00,20,
36993291,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1F,
36993318,00000050,false,Rx,0,4,00,00,40,40,00,00,00,00,
36993433,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
36994098,00000588,false,Rx,0,8,E9,4F,80,88,86,00,00,00,
36998956,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,10,
